index,split,image,label,action,timestamp
57,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/17-13-00-14HTC12CP505-1-jpg-5dhblskk-ingestion-585c5dcfbb-tbfh5_jpg.rf.a4eaaae5ac808e1c06d2d8e5540bad9c.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/17-13-00-14HTC12CP505-1-jpg-5dhblskk-ingestion-585c5dcfbb-tbfh5_jpg.rf.a4eaaae5ac808e1c06d2d8e5540bad9c.txt,reject_move,2026-01-02T16:53:40.509758
58,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/17-14HTC12CP505_21-00-jpg-5dhblur5-ingestion-585c5dcfbb-tbfh5_jpg.rf.0ba43d16514ecd98f892c0cd1094b2ef.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/17-14HTC12CP505_21-00-jpg-5dhblur5-ingestion-585c5dcfbb-tbfh5_jpg.rf.0ba43d16514ecd98f892c0cd1094b2ef.txt,reject_move,2026-01-02T16:53:42.214565
59,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/177_PNG-jpg-5dhblur5-ingestion-585c5dcfbb-qz9dm_jpg.rf.f477338cb5a54fc625ee85e42ccc76e7.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/177_PNG-jpg-5dhblur5-ingestion-585c5dcfbb-qz9dm_jpg.rf.f477338cb5a54fc625ee85e42ccc76e7.txt,keep,2026-01-02T16:53:45.597777
60,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/17a2a7095bc34bb28506dbb02e618feb_jpeg_jpg.rf.981e19fc0af7aa77662a0e6afd614145.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/17a2a7095bc34bb28506dbb02e618feb_jpeg_jpg.rf.981e19fc0af7aa77662a0e6afd614145.txt,reject_move,2026-01-02T16:53:47.845746
61,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/17a2a7095bc34bb28506dbb02e618feb_jpeg_jpg.rf.b43f12b562fa1b116735d00bf334cd01.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/17a2a7095bc34bb28506dbb02e618feb_jpeg_jpg.rf.b43f12b562fa1b116735d00bf334cd01.txt,keep,2026-01-02T16:53:50.589753
62,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/17a2a7095bc34bb28506dbb02e618feb_jpeg_jpg.rf.bcc4357a91723951d633a5959d4faa31.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/17a2a7095bc34bb28506dbb02e618feb_jpeg_jpg.rf.bcc4357a91723951d633a5959d4faa31.txt,keep,2026-01-02T16:53:52.334219
63,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/1855040854e34575841f99fec99bc0be_jpeg_jpg.rf.886b509d3dceb491bf6d29ac27b94be2.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/1855040854e34575841f99fec99bc0be_jpeg_jpg.rf.886b509d3dceb491bf6d29ac27b94be2.txt,reject_move,2026-01-02T16:53:53.518061
64,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/1855040854e34575841f99fec99bc0be_jpeg_jpg.rf.983de6e69e899fb2fe7663243f59cf54.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/1855040854e34575841f99fec99bc0be_jpeg_jpg.rf.983de6e69e899fb2fe7663243f59cf54.txt,reject_move,2026-01-02T16:53:54.382187
65,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/197_PNG_jpg.rf.09916e42c46c39c4677ef49a5b07b0a7.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/197_PNG_jpg.rf.09916e42c46c39c4677ef49a5b07b0a7.txt,keep,2026-01-02T16:53:56.286449
66,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/197_PNG_jpg.rf.d15527c0532452284f77f7d56bdd73b5.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/197_PNG_jpg.rf.d15527c0532452284f77f7d56bdd73b5.txt,keep,2026-01-02T16:53:57.534281
67,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/1ef20655e3bc4817b5dcfb4a5afead92_jpeg_jpg.rf.1a58264fc91b05f0bcf42459f10128ba.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/1ef20655e3bc4817b5dcfb4a5afead92_jpeg_jpg.rf.1a58264fc91b05f0bcf42459f10128ba.txt,keep,2026-01-02T16:54:01.277731
68,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/1ef20655e3bc4817b5dcfb4a5afead92_jpeg_jpg.rf.739ee236a138bb2398616dc9f7f97195.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/1ef20655e3bc4817b5dcfb4a5afead92_jpeg_jpg.rf.739ee236a138bb2398616dc9f7f97195.txt,reject_move,2026-01-02T16:54:02.493617
69,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/2-11-00-14HTC11CT503-2-jpg-5dhbm5fi-ingestion-585c5dcfbb-qz9dm_jpg.rf.196036cd34ec460530c4a16296f9d889.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/2-11-00-14HTC11CT503-2-jpg-5dhbm5fi-ingestion-585c5dcfbb-qz9dm_jpg.rf.196036cd34ec460530c4a16296f9d889.txt,keep,2026-01-02T16:54:04.781241
70,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/2-11-00-14HTM11CP502-2-jpg-5dhbmaor-ingestion-585c5dcfbb-qz9dm_jpg.rf.4fc3aea782702a3f820504595474f7d6.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/2-11-00-14HTM11CP502-2-jpg-5dhbmaor-ingestion-585c5dcfbb-qz9dm_jpg.rf.4fc3aea782702a3f820504595474f7d6.txt,keep,2026-01-02T16:54:05.829318
71,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220610_174506686_iOS-jpg-5dhbmj8a-ingestion-585c5dcfbb-ltlqg_jpg.rf.1bc99d25aad8164554156160d8da3eb7.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220610_174506686_iOS-jpg-5dhbmj8a-ingestion-585c5dcfbb-ltlqg_jpg.rf.1bc99d25aad8164554156160d8da3eb7.txt,keep,2026-01-02T16:54:07.038022
72,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220613_133323218_iOS-jpg-5dhbmjma-ingestion-585c5dcfbb-ltlqg_jpg.rf.74d78b165330a8c9145d54592a25be17.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220613_133323218_iOS-jpg-5dhbmjma-ingestion-585c5dcfbb-ltlqg_jpg.rf.74d78b165330a8c9145d54592a25be17.txt,keep,2026-01-02T16:54:08.597588
73,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220613_133334501_iOS-jpg-5dhbmjmb-ingestion-585c5dcfbb-tbfh5_jpg.rf.f4b8a761729fd2dcb91ad1d7778b7970.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220613_133334501_iOS-jpg-5dhbmjmb-ingestion-585c5dcfbb-tbfh5_jpg.rf.f4b8a761729fd2dcb91ad1d7778b7970.txt,keep,2026-01-02T16:54:10.645421
74,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220613_155435480_iOS-jpg-5dhbmksl-ingestion-585c5dcfbb-qz9dm_jpg.rf.52625473605fb2a5c242ba942be594be.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220613_155435480_iOS-jpg-5dhbmksl-ingestion-585c5dcfbb-qz9dm_jpg.rf.52625473605fb2a5c242ba942be594be.txt,keep,2026-01-02T16:54:11.917987
75,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220613_155435480_iOS-jpg-5dhbmksm-ingestion-585c5dcfbb-ltlqg_jpg.rf.de7f0c326a9d493b2e195261e7df871f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220613_155435480_iOS-jpg-5dhbmksm-ingestion-585c5dcfbb-ltlqg_jpg.rf.de7f0c326a9d493b2e195261e7df871f.txt,keep,2026-01-02T16:54:13.477670
76,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220613_200716783_iOS-jpg-5dhbmlf7-ingestion-585c5dcfbb-tbfh5_jpg.rf.2aa57457dace58afb2db7e6db9a84202.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220613_200716783_iOS-jpg-5dhbmlf7-ingestion-585c5dcfbb-tbfh5_jpg.rf.2aa57457dace58afb2db7e6db9a84202.txt,keep,2026-01-02T16:54:15.533728
77,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20220614_161318217_iOS-jpg-5dhbmlvq-ingestion-585c5dcfbb-ltlqg_jpg.rf.2cf1e2307a17ab5a3c1b75c8761e3b68.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20220614_161318217_iOS-jpg-5dhbmlvq-ingestion-585c5dcfbb-ltlqg_jpg.rf.2cf1e2307a17ab5a3c1b75c8761e3b68.txt,keep,2026-01-02T16:54:17.038075
78,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/20220621_230732215_iOS-jpg-5dhbmnhb-ingestion-585c5dcfbb-tbfh5_jpg.rf.d1dbcf6bf2ca8b143b17281bad9c0748.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/20220621_230732215_iOS-jpg-5dhbmnhb-ingestion-585c5dcfbb-tbfh5_jpg.rf.d1dbcf6bf2ca8b143b17281bad9c0748.txt,reject_move,2026-01-02T16:54:31.373259
79,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/20220622_004145187_iOS-jpg-5dhbmokk-ingestion-585c5dcfbb-ltlqg_jpg.rf.ce963bc04a1c65742da92e5c62a7bc2a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/20220622_004145187_iOS-jpg-5dhbmokk-ingestion-585c5dcfbb-ltlqg_jpg.rf.ce963bc04a1c65742da92e5c62a7bc2a.txt,reject_move,2026-01-02T16:54:33.420841
80,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/20220628_023400866_iOS-jpg-5dhbmrsk-ingestion-585c5dcfbb-tbfh5_jpg.rf.3072eb83b27331e6caf2acb7d4df9749.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/20220628_023400866_iOS-jpg-5dhbmrsk-ingestion-585c5dcfbb-tbfh5_jpg.rf.3072eb83b27331e6caf2acb7d4df9749.txt,reject_move,2026-01-02T16:54:34.221266
81,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221115_102951_jpg.rf.43e412d0ea11a1904a19d30d9693a006.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221115_102951_jpg.rf.43e412d0ea11a1904a19d30d9693a006.txt,keep,2026-01-02T16:54:47.709650
82,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221115_103006_jpg.rf.f16b6bbb64ab4e149e1164db8e1a0816.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221115_103006_jpg.rf.f16b6bbb64ab4e149e1164db8e1a0816.txt,keep,2026-01-02T16:54:48.829365
83,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221115_103119_jpg.rf.8051462bf9dafee923eaccca66511da9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221115_103119_jpg.rf.8051462bf9dafee923eaccca66511da9.txt,keep,2026-01-02T16:54:49.909319
84,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221115_103119_jpg.rf.d97fadbf8caef57e7ad118575adc3fcb.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221115_103119_jpg.rf.d97fadbf8caef57e7ad118575adc3fcb.txt,keep,2026-01-02T16:54:50.621458
85,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/20221115_140039_aug_3-jpg-5djc5ish-ingestion-8d9457556-w7g94_jpg.rf.aac6467110b32039146d0df8a2a639fe.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/20221115_140039_aug_3-jpg-5djc5ish-ingestion-8d9457556-w7g94_jpg.rf.aac6467110b32039146d0df8a2a639fe.txt,reject_move,2026-01-02T16:54:52.189318
86,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221116_155040_jpg.rf.0cf20c6191ea00bfcfa048dc44d93f21.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221116_155040_jpg.rf.0cf20c6191ea00bfcfa048dc44d93f21.txt,keep,2026-01-02T16:54:53.413072
87,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221116_155040_jpg.rf.730a314357876a95a5928a58b53b5b40.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221116_155040_jpg.rf.730a314357876a95a5928a58b53b5b40.txt,keep,2026-01-02T16:54:54.404887
88,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221116_155041_jpg.rf.9b6ac26ab02e9b39a573381ca6b93fb0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221116_155041_jpg.rf.9b6ac26ab02e9b39a573381ca6b93fb0.txt,keep,2026-01-02T16:54:55.756817
89,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/20221116_155048_jpg.rf.714aa741818450f8e56e37cf018b9723.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/20221116_155048_jpg.rf.714aa741818450f8e56e37cf018b9723.txt,keep,2026-01-02T16:54:56.837222
90,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/214_PNG_jpg.rf.4e27e5df157a262de49d2af2af27f268.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/214_PNG_jpg.rf.4e27e5df157a262de49d2af2af27f268.txt,reject_move,2026-01-02T16:54:58.221320
91,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/214_PNG_jpg.rf.67fa1b417b8bb9b6c63a153ee6ff893d.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/214_PNG_jpg.rf.67fa1b417b8bb9b6c63a153ee6ff893d.txt,reject_move,2026-01-02T16:54:59.173101
92,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/225_PNG_jpg.rf.80d0d1790327131ce6d82ad3fbb68172.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/225_PNG_jpg.rf.80d0d1790327131ce6d82ad3fbb68172.txt,keep,2026-01-02T16:55:00.781033
93,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/225_PNG_jpg.rf.c61740746517ee78912618686d7a8172.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/225_PNG_jpg.rf.c61740746517ee78912618686d7a8172.txt,keep,2026-01-02T16:55:01.644444
94,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/227_PNG_jpg.rf.f25e12929d608520cb780864fae87044.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/227_PNG_jpg.rf.f25e12929d608520cb780864fae87044.txt,keep,2026-01-02T16:55:02.548634
95,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/23-09-00-14HNC20CP505-1-jpg-5dhbmugf-ingestion-585c5dcfbb-ltlqg_jpg.rf.8462c059a81a81546ebd0605ba442d56.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/23-09-00-14HNC20CP505-1-jpg-5dhbmugf-ingestion-585c5dcfbb-ltlqg_jpg.rf.8462c059a81a81546ebd0605ba442d56.txt,keep,2026-01-02T16:55:03.388676
96,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/23-13-00-14HTD26CP511-2-jpg-5dhbn551-ingestion-585c5dcfbb-tbfh5_jpg.rf.97cbb66fbec300e175b57aaba22e9a1e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/23-13-00-14HTD26CP511-2-jpg-5dhbn551-ingestion-585c5dcfbb-tbfh5_jpg.rf.97cbb66fbec300e175b57aaba22e9a1e.txt,keep,2026-01-02T16:55:04.364842
97,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/23-14HNC20CP505-1-jpg-5dhbn2gc-ingestion-585c5dcfbb-ltlqg_jpg.rf.7db09cc056b8ad8dd7ecdaa7a5cedab9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/23-14HNC20CP505-1-jpg-5dhbn2gc-ingestion-585c5dcfbb-ltlqg_jpg.rf.7db09cc056b8ad8dd7ecdaa7a5cedab9.txt,keep,2026-01-02T16:55:09.476234
98,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/24-09-00-14HTD26CP512-1-jpg-5dhbn87r-ingestion-585c5dcfbb-qz9dm_jpg.rf.d45a0bc28c67492f63727e33414f2619.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/24-09-00-14HTD26CP512-1-jpg-5dhbn87r-ingestion-585c5dcfbb-qz9dm_jpg.rf.d45a0bc28c67492f63727e33414f2619.txt,keep,2026-01-02T16:55:10.812409
99,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/240_F_162456168_mEq7uHScPJuYZUMYfoGCof3bG4Aa9e4m_jpg.rf.da841e63657d1043708508540a936853.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/240_F_162456168_mEq7uHScPJuYZUMYfoGCof3bG4Aa9e4m_jpg.rf.da841e63657d1043708508540a936853.txt,reject_move,2026-01-02T16:55:12.212546
100,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/240_F_167069393_1YuJT0TihGmQHTKrKTu71K8ZgW120BDs_jpg.rf.e69e5109a09e6babf492c1dcd19ef6d4.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/240_F_167069393_1YuJT0TihGmQHTKrKTu71K8ZgW120BDs_jpg.rf.e69e5109a09e6babf492c1dcd19ef6d4.txt,keep,2026-01-02T16:55:14.452983
101,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/240_F_277964883_48Zp4q9lZoDiIYDFzkAqoN8xWkK015Zv_jpg.rf.3b108fa767279704b69792dd4ca320f9.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/240_F_277964883_48Zp4q9lZoDiIYDFzkAqoN8xWkK015Zv_jpg.rf.3b108fa767279704b69792dd4ca320f9.txt,reject_move,2026-01-02T16:55:20.244778
102,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/240_F_277964883_48Zp4q9lZoDiIYDFzkAqoN8xWkK015Zv_jpg.rf.462c751fee411c92d7f4d541ab4c0b0e.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/240_F_277964883_48Zp4q9lZoDiIYDFzkAqoN8xWkK015Zv_jpg.rf.462c751fee411c92d7f4d541ab4c0b0e.txt,keep,2026-01-02T16:55:22.028890
103,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/240_F_40777245_GtvVq7qzydKXt9HncoWpjZ52r5m8iA6o-jpg-5dhbn8nd-ingestion-585c5dcfbb-qz9dm_jpg.rf.cb55a9eda962401c0aad3b765c40905f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/240_F_40777245_GtvVq7qzydKXt9HncoWpjZ52r5m8iA6o-jpg-5dhbn8nd-ingestion-585c5dcfbb-qz9dm_jpg.rf.cb55a9eda962401c0aad3b765c40905f.txt,keep,2026-01-02T16:55:25.308604
104,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/240_F_40777245_GtvVq7qzydKXt9HncoWpjZ52r5m8iA6o_jpg.rf.b25a562e03164e54e3090d2c80e69b4f.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/240_F_40777245_GtvVq7qzydKXt9HncoWpjZ52r5m8iA6o_jpg.rf.b25a562e03164e54e3090d2c80e69b4f.txt,keep,2026-01-02T16:55:26.508285
105,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/240_F_498927731_8IUPg7NX0UJNPAe9RZ4eSvYFQTmWQLvY_jpg.rf.7ac0306ffc877f51f1dc01ed9d8ba495.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/240_F_498927731_8IUPg7NX0UJNPAe9RZ4eSvYFQTmWQLvY_jpg.rf.7ac0306ffc877f51f1dc01ed9d8ba495.txt,keep,2026-01-02T16:55:28.452565
106,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/240_F_5707780_shlsbUql5wNBcDJWfyL1z32BvSDpqIqZ_jpg.rf.7157dc3a3d05ebed0e28ec09fdb95fa3.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/240_F_5707780_shlsbUql5wNBcDJWfyL1z32BvSDpqIqZ_jpg.rf.7157dc3a3d05ebed0e28ec09fdb95fa3.txt,reject_move,2026-01-02T16:55:31.093012
107,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/240_F_5707780_shlsbUql5wNBcDJWfyL1z32BvSDpqIqZ_jpg.rf.861b8999f37c5c4c721a2d90b1355202.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/240_F_5707780_shlsbUql5wNBcDJWfyL1z32BvSDpqIqZ_jpg.rf.861b8999f37c5c4c721a2d90b1355202.txt,reject_move,2026-01-02T16:55:31.804224
108,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/240_F_93833235_L5Zywe5pjD8zuREtHYamhU3DQNeVSBle_jpg.rf.7d1b567e722277c7381b3c961fa719dd.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/240_F_93833235_L5Zywe5pjD8zuREtHYamhU3DQNeVSBle_jpg.rf.7d1b567e722277c7381b3c961fa719dd.txt,reject_move,2026-01-02T16:55:36.668816
109,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/2605117c-d09e-11ed-8523-2089845231c1_jpeg-jpg-5dhbn9b2-ingestion-585c5dcfbb-tbfh5_jpg.rf.cf6da31b259cbdb39224e3585e563dec.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/2605117c-d09e-11ed-8523-2089845231c1_jpeg-jpg-5dhbn9b2-ingestion-585c5dcfbb-tbfh5_jpg.rf.cf6da31b259cbdb39224e3585e563dec.txt,keep,2026-01-02T16:55:39.076890
110,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/29014_pdblowers-pressure-gauge_jpg.rf.9878a1f704559e9b7031d99effb1f66a.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/29014_pdblowers-pressure-gauge_jpg.rf.9878a1f704559e9b7031d99effb1f66a.txt,reject_move,2026-01-02T16:55:44.620357
111,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/images/29014_pdblowers-pressure-gauge_jpg.rf.e1f39a2bf82641d303afe5b0664fd55d.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/rejected/test/labels/29014_pdblowers-pressure-gauge_jpg.rf.e1f39a2bf82641d303afe5b0664fd55d.txt,reject_move,2026-01-02T16:55:45.684684
112,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/2_jpeg_jpg.rf.6e1566945f2e87d46302a7605cee8b91.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/2_jpeg_jpg.rf.6e1566945f2e87d46302a7605cee8b91.txt,keep,2026-01-02T16:55:47.659877
113,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/2fed14a4028b4fc4bf90af1823fe11f3_jpeg_jpg.rf.b4f6bc500e6867eb7a2e56e07021e287.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/2fed14a4028b4fc4bf90af1823fe11f3_jpeg_jpg.rf.b4f6bc500e6867eb7a2e56e07021e287.txt,keep,2026-01-02T16:55:50.412624
114,test,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/images/2fed14a4028b4fc4bf90af1823fe11f3_jpeg_jpg.rf.faba9f366704c63a70581c8b577684e0.jpg,/home/itemhsu/amtk/gaugeReader/yolo_dataset_1c4p_9k5p1/test/labels/2fed14a4028b4fc4bf90af1823fe11f3_jpeg_jpg.rf.faba9f366704c63a70581c8b577684e0.txt,keep,2026-01-02T16:55:51.019889
